Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Trip Duration (min),Request Hour,Request Day,Weekday
2904,City,,No Cars Available,7/13/2016 6:07,,,6,7/13/2016,Wednesday
2915,City,,No Cars Available,7/13/2016 6:20,,,6,7/13/2016,Wednesday
2921,City,,No Cars Available,7/13/2016 6:20,,,6,7/13/2016,Wednesday
2925,City,,No Cars Available,7/13/2016 6:21,,,6,7/13/2016,Wednesday
2930,City,,No Cars Available,7/13/2016 6:26,,,6,7/13/2016,Wednesday
2949,City,,No Cars Available,7/13/2016 6:40,,,6,7/13/2016,Wednesday
2955,City,,No Cars Available,7/13/2016 6:41,,,6,7/13/2016,Wednesday
2954,City,,No Cars Available,7/13/2016 6:44,,,6,7/13/2016,Wednesday
2976,City,,No Cars Available,7/13/2016 6:50,,,6,7/13/2016,Wednesday
2967,City,,No Cars Available,7/13/2016 6:52,,,6,7/13/2016,Wednesday
2972,City,,No Cars Available,7/13/2016 6:55,,,6,7/13/2016,Wednesday
2980,City,,No Cars Available,7/13/2016 6:57,,,6,7/13/2016,Wednesday
2981,City,,No Cars Available,7/13/2016 7:03,,,7,7/13/2016,Wednesday
2984,City,,No Cars Available,7/13/2016 7:05,,,7,7/13/2016,Wednesday
2999,Airport,,No Cars Available,7/13/2016 7:10,,,7,7/13/2016,Wednesday
3003,City,,No Cars Available,7/13/2016 7:13,,,7,7/13/2016,Wednesday
3000,City,,No Cars Available,7/13/2016 7:16,,,7,7/13/2016,Wednesday
3007,City,,No Cars Available,7/13/2016 7:21,,,7,7/13/2016,Wednesday
3002,City,,No Cars Available,7/13/2016 7:21,,,7,7/13/2016,Wednesday
3011,City,,No Cars Available,7/13/2016 7:22,,,7,7/13/2016,Wednesday
3029,City,,No Cars Available,7/13/2016 7:36,,,7,7/13/2016,Wednesday
3047,City,,No Cars Available,7/13/2016 7:42,,,7,7/13/2016,Wednesday
3046,City,,No Cars Available,7/13/2016 7:43,,,7,7/13/2016,Wednesday
3056,City,,No Cars Available,7/13/2016 7:48,,,7,7/13/2016,Wednesday
3058,City,,No Cars Available,7/13/2016 7:55,,,7,7/13/2016,Wednesday
3071,City,,No Cars Available,7/13/2016 8:07,,,8,7/13/2016,Wednesday
3077,City,,No Cars Available,7/13/2016 8:12,,,8,7/13/2016,Wednesday
3078,City,,No Cars Available,7/13/2016 8:14,,,8,7/13/2016,Wednesday
3095,City,,No Cars Available,7/13/2016 8:15,,,8,7/13/2016,Wednesday
3091,City,,No Cars Available,7/13/2016 8:16,,,8,7/13/2016,Wednesday
3087,City,,No Cars Available,7/13/2016 8:19,,,8,7/13/2016,Wednesday
3093,City,,No Cars Available,7/13/2016 8:23,,,8,7/13/2016,Wednesday
3103,City,,No Cars Available,7/13/2016 8:23,,,8,7/13/2016,Wednesday
3102,City,,No Cars Available,7/13/2016 8:27,,,8,7/13/2016,Wednesday
3106,City,,No Cars Available,7/13/2016 8:27,,,8,7/13/2016,Wednesday
3105,City,,No Cars Available,7/13/2016 8:29,,,8,7/13/2016,Wednesday
3128,City,,No Cars Available,7/13/2016 8:33,,,8,7/13/2016,Wednesday
3116,City,,No Cars Available,7/13/2016 8:34,,,8,7/13/2016,Wednesday
3115,City,,No Cars Available,7/13/2016 8:37,,,8,7/13/2016,Wednesday
3121,City,,No Cars Available,7/13/2016 8:39,,,8,7/13/2016,Wednesday
3124,City,,No Cars Available,7/13/2016 8:40,,,8,7/13/2016,Wednesday
3127,City,,No Cars Available,7/13/2016 8:41,,,8,7/13/2016,Wednesday
3133,City,,No Cars Available,7/13/2016 8:42,,,8,7/13/2016,Wednesday
3136,City,,No Cars Available,7/13/2016 8:51,,,8,7/13/2016,Wednesday
3164,City,,No Cars Available,7/13/2016 9:05,,,9,7/13/2016,Wednesday
3165,City,,No Cars Available,7/13/2016 9:09,,,9,7/13/2016,Wednesday
3167,City,,No Cars Available,7/13/2016 9:10,,,9,7/13/2016,Wednesday
3178,City,,No Cars Available,7/13/2016 9:20,,,9,7/13/2016,Wednesday
3195,City,,No Cars Available,7/13/2016 9:34,,,9,7/13/2016,Wednesday
3204,City,,No Cars Available,7/13/2016 9:37,,,9,7/13/2016,Wednesday
3199,City,,No Cars Available,7/13/2016 9:41,,,9,7/13/2016,Wednesday
3219,City,,No Cars Available,7/13/2016 9:45,,,9,7/13/2016,Wednesday
3209,City,,No Cars Available,7/13/2016 9:52,,,9,7/13/2016,Wednesday
3225,City,,No Cars Available,7/13/2016 9:59,,,9,7/13/2016,Wednesday
3241,City,,No Cars Available,7/13/2016 10:04,,,10,7/13/2016,Wednesday
3234,City,,No Cars Available,7/13/2016 10:05,,,10,7/13/2016,Wednesday
3239,City,,No Cars Available,7/13/2016 10:05,,,10,7/13/2016,Wednesday
3252,City,,No Cars Available,7/13/2016 10:07,,,10,7/13/2016,Wednesday
3244,City,,No Cars Available,7/13/2016 10:09,,,10,7/13/2016,Wednesday
3246,City,,No Cars Available,7/13/2016 10:11,,,10,7/13/2016,Wednesday
3257,City,,No Cars Available,7/13/2016 10:12,,,10,7/13/2016,Wednesday
3251,City,,No Cars Available,7/13/2016 10:12,,,10,7/13/2016,Wednesday
3247,City,,No Cars Available,7/13/2016 10:13,,,10,7/13/2016,Wednesday
3259,City,,No Cars Available,7/13/2016 10:16,,,10,7/13/2016,Wednesday
3267,City,,No Cars Available,7/13/2016 10:25,,,10,7/13/2016,Wednesday
3269,Airport,,No Cars Available,7/13/2016 10:31,,,10,7/13/2016,Wednesday
3272,City,,No Cars Available,7/13/2016 10:38,,,10,7/13/2016,Wednesday
3278,City,,No Cars Available,7/13/2016 10:40,,,10,7/13/2016,Wednesday
3279,Airport,,No Cars Available,7/13/2016 10:41,,,10,7/13/2016,Wednesday
3284,Airport,,No Cars Available,7/13/2016 10:49,,,10,7/13/2016,Wednesday
3288,City,,No Cars Available,7/13/2016 11:03,,,11,7/13/2016,Wednesday
3290,City,,No Cars Available,7/13/2016 11:14,,,11,7/13/2016,Wednesday
3296,City,,No Cars Available,7/13/2016 11:39,,,11,7/13/2016,Wednesday
3308,City,,No Cars Available,7/13/2016 11:58,,,11,7/13/2016,Wednesday
3322,City,,No Cars Available,7/13/2016 12:21,,,12,7/13/2016,Wednesday
3325,Airport,,No Cars Available,7/13/2016 12:26,,,12,7/13/2016,Wednesday
3332,City,,No Cars Available,7/13/2016 12:34,,,12,7/13/2016,Wednesday
3331,City,,No Cars Available,7/13/2016 12:37,,,12,7/13/2016,Wednesday
3335,City,,No Cars Available,7/13/2016 12:39,,,12,7/13/2016,Wednesday
3345,Airport,,No Cars Available,7/13/2016 13:04,,,13,7/13/2016,Wednesday
3350,City,,No Cars Available,7/13/2016 13:17,,,13,7/13/2016,Wednesday
3349,Airport,,No Cars Available,7/13/2016 13:18,,,13,7/13/2016,Wednesday
3361,City,,No Cars Available,7/13/2016 13:32,,,13,7/13/2016,Wednesday
3356,Airport,,No Cars Available,7/13/2016 13:32,,,13,7/13/2016,Wednesday
3364,Airport,,No Cars Available,7/13/2016 13:41,,,13,7/13/2016,Wednesday
3368,City,,No Cars Available,7/13/2016 13:53,,,13,7/13/2016,Wednesday
3371,City,,No Cars Available,7/13/2016 14:02,,,14,7/13/2016,Wednesday
3373,City,,No Cars Available,7/13/2016 14:06,,,14,7/13/2016,Wednesday
3374,City,,No Cars Available,7/13/2016 14:13,,,14,7/13/2016,Wednesday
3376,Airport,,No Cars Available,7/13/2016 14:18,,,14,7/13/2016,Wednesday
3386,Airport,,No Cars Available,7/13/2016 14:39,,,14,7/13/2016,Wednesday
3389,City,,No Cars Available,7/13/2016 14:39,,,14,7/13/2016,Wednesday
3390,Airport,,No Cars Available,7/13/2016 14:40,,,14,7/13/2016,Wednesday
3401,City,,No Cars Available,7/13/2016 15:11,,,15,7/13/2016,Wednesday
3402,Airport,,No Cars Available,7/13/2016 15:12,,,15,7/13/2016,Wednesday
3398,City,,No Cars Available,7/13/2016 15:12,,,15,7/13/2016,Wednesday
3406,Airport,,No Cars Available,7/13/2016 15:20,,,15,7/13/2016,Wednesday
3410,Airport,,No Cars Available,7/13/2016 15:24,,,15,7/13/2016,Wednesday
3409,City,,No Cars Available,7/13/2016 15:25,,,15,7/13/2016,Wednesday
3417,City,,No Cars Available,7/13/2016 15:41,,,15,7/13/2016,Wednesday
3426,City,,No Cars Available,7/13/2016 15:56,,,15,7/13/2016,Wednesday
3435,City,,No Cars Available,7/13/2016 16:07,,,16,7/13/2016,Wednesday
3439,City,,No Cars Available,7/13/2016 16:19,,,16,7/13/2016,Wednesday
3442,City,,No Cars Available,7/13/2016 16:29,,,16,7/13/2016,Wednesday
3443,City,,No Cars Available,7/13/2016 16:35,,,16,7/13/2016,Wednesday
3447,City,,No Cars Available,7/13/2016 16:42,,,16,7/13/2016,Wednesday
3463,Airport,,No Cars Available,7/13/2016 17:08,,,17,7/13/2016,Wednesday
3464,Airport,,No Cars Available,7/13/2016 17:11,,,17,7/13/2016,Wednesday
3473,Airport,,No Cars Available,7/13/2016 17:13,,,17,7/13/2016,Wednesday
3470,Airport,,No Cars Available,7/13/2016 17:15,,,17,7/13/2016,Wednesday
3474,Airport,,No Cars Available,7/13/2016 17:18,,,17,7/13/2016,Wednesday
3467,Airport,,No Cars Available,7/13/2016 17:19,,,17,7/13/2016,Wednesday
3481,Airport,,No Cars Available,7/13/2016 17:20,,,17,7/13/2016,Wednesday
3479,Airport,,No Cars Available,7/13/2016 17:20,,,17,7/13/2016,Wednesday
3487,Airport,,No Cars Available,7/13/2016 17:20,,,17,7/13/2016,Wednesday
3476,Airport,,No Cars Available,7/13/2016 17:23,,,17,7/13/2016,Wednesday
3484,City,,No Cars Available,7/13/2016 17:25,,,17,7/13/2016,Wednesday
3491,Airport,,No Cars Available,7/13/2016 17:27,,,17,7/13/2016,Wednesday
3488,Airport,,No Cars Available,7/13/2016 17:27,,,17,7/13/2016,Wednesday
3490,Airport,,No Cars Available,7/13/2016 17:27,,,17,7/13/2016,Wednesday
3493,Airport,,No Cars Available,7/13/2016 17:28,,,17,7/13/2016,Wednesday
3492,Airport,,No Cars Available,7/13/2016 17:29,,,17,7/13/2016,Wednesday
3480,Airport,,No Cars Available,7/13/2016 17:29,,,17,7/13/2016,Wednesday
3489,Airport,,No Cars Available,7/13/2016 17:31,,,17,7/13/2016,Wednesday
3502,Airport,,No Cars Available,7/13/2016 17:32,,,17,7/13/2016,Wednesday
3494,Airport,,No Cars Available,7/13/2016 17:33,,,17,7/13/2016,Wednesday
3501,Airport,,No Cars Available,7/13/2016 17:36,,,17,7/13/2016,Wednesday
3503,Airport,,No Cars Available,7/13/2016 17:38,,,17,7/13/2016,Wednesday
3509,Airport,,No Cars Available,7/13/2016 17:39,,,17,7/13/2016,Wednesday
3504,Airport,,No Cars Available,7/13/2016 17:41,,,17,7/13/2016,Wednesday
3512,Airport,,No Cars Available,7/13/2016 17:41,,,17,7/13/2016,Wednesday
3519,Airport,,No Cars Available,7/13/2016 17:41,,,17,7/13/2016,Wednesday
3516,Airport,,No Cars Available,7/13/2016 17:41,,,17,7/13/2016,Wednesday
3513,Airport,,No Cars Available,7/13/2016 17:42,,,17,7/13/2016,Wednesday
3515,Airport,,No Cars Available,7/13/2016 17:42,,,17,7/13/2016,Wednesday
3521,Airport,,No Cars Available,7/13/2016 17:45,,,17,7/13/2016,Wednesday
3527,Airport,,No Cars Available,7/13/2016 17:46,,,17,7/13/2016,Wednesday
3526,Airport,,No Cars Available,7/13/2016 17:48,,,17,7/13/2016,Wednesday
3522,Airport,,No Cars Available,7/13/2016 17:49,,,17,7/13/2016,Wednesday
3536,Airport,,No Cars Available,7/13/2016 17:51,,,17,7/13/2016,Wednesday
3534,Airport,,No Cars Available,7/13/2016 17:51,,,17,7/13/2016,Wednesday
3537,Airport,,No Cars Available,7/13/2016 17:55,,,17,7/13/2016,Wednesday
3533,Airport,,No Cars Available,7/13/2016 17:56,,,17,7/13/2016,Wednesday
3535,Airport,,No Cars Available,7/13/2016 17:56,,,17,7/13/2016,Wednesday
3532,Airport,,No Cars Available,7/13/2016 17:57,,,17,7/13/2016,Wednesday
3547,Airport,,No Cars Available,7/13/2016 17:57,,,17,7/13/2016,Wednesday
3531,Airport,,No Cars Available,7/13/2016 17:57,,,17,7/13/2016,Wednesday
3538,Airport,,No Cars Available,7/13/2016 17:58,,,17,7/13/2016,Wednesday
3543,Airport,,No Cars Available,7/13/2016 17:59,,,17,7/13/2016,Wednesday
3539,Airport,,No Cars Available,7/13/2016 18:02,,,18,7/13/2016,Wednesday
3542,Airport,,No Cars Available,7/13/2016 18:05,,,18,7/13/2016,Wednesday
3553,Airport,,No Cars Available,7/13/2016 18:08,,,18,7/13/2016,Wednesday
3562,Airport,,No Cars Available,7/13/2016 18:09,,,18,7/13/2016,Wednesday
3550,Airport,,No Cars Available,7/13/2016 18:10,,,18,7/13/2016,Wednesday
3551,Airport,,No Cars Available,7/13/2016 18:10,,,18,7/13/2016,Wednesday
3557,Airport,,No Cars Available,7/13/2016 18:10,,,18,7/13/2016,Wednesday
3560,Airport,,No Cars Available,7/13/2016 18:10,,,18,7/13/2016,Wednesday
3566,Airport,,No Cars Available,7/13/2016 18:13,,,18,7/13/2016,Wednesday
3567,Airport,,No Cars Available,7/13/2016 18:14,,,18,7/13/2016,Wednesday
3554,Airport,,No Cars Available,7/13/2016 18:14,,,18,7/13/2016,Wednesday
3556,Airport,,No Cars Available,7/13/2016 18:15,,,18,7/13/2016,Wednesday
3563,Airport,,No Cars Available,7/13/2016 18:16,,,18,7/13/2016,Wednesday
3569,Airport,,No Cars Available,7/13/2016 18:19,,,18,7/13/2016,Wednesday
3571,Airport,,No Cars Available,7/13/2016 18:22,,,18,7/13/2016,Wednesday
3574,Airport,,No Cars Available,7/13/2016 18:22,,,18,7/13/2016,Wednesday
3568,Airport,,No Cars Available,7/13/2016 18:22,,,18,7/13/2016,Wednesday
3576,Airport,,No Cars Available,7/13/2016 18:23,,,18,7/13/2016,Wednesday
3570,Airport,,No Cars Available,7/13/2016 18:24,,,18,7/13/2016,Wednesday
3578,Airport,,No Cars Available,7/13/2016 18:26,,,18,7/13/2016,Wednesday
3579,Airport,,No Cars Available,7/13/2016 18:26,,,18,7/13/2016,Wednesday
3582,Airport,,No Cars Available,7/13/2016 18:27,,,18,7/13/2016,Wednesday
3589,Airport,,No Cars Available,7/13/2016 18:27,,,18,7/13/2016,Wednesday
3580,Airport,,No Cars Available,7/13/2016 18:27,,,18,7/13/2016,Wednesday
3575,Airport,,No Cars Available,7/13/2016 18:27,,,18,7/13/2016,Wednesday
3573,City,,No Cars Available,7/13/2016 18:29,,,18,7/13/2016,Wednesday
3592,Airport,,No Cars Available,7/13/2016 18:29,,,18,7/13/2016,Wednesday
3587,Airport,,No Cars Available,7/13/2016 18:30,,,18,7/13/2016,Wednesday
3586,Airport,,No Cars Available,7/13/2016 18:32,,,18,7/13/2016,Wednesday
3581,Airport,,No Cars Available,7/13/2016 18:32,,,18,7/13/2016,Wednesday
3588,Airport,,No Cars Available,7/13/2016 18:33,,,18,7/13/2016,Wednesday
3591,Airport,,No Cars Available,7/13/2016 18:33,,,18,7/13/2016,Wednesday
3595,Airport,,No Cars Available,7/13/2016 18:35,,,18,7/13/2016,Wednesday
3597,Airport,,No Cars Available,7/13/2016 18:36,,,18,7/13/2016,Wednesday
3599,Airport,,No Cars Available,7/13/2016 18:38,,,18,7/13/2016,Wednesday
3596,Airport,,No Cars Available,7/13/2016 18:39,,,18,7/13/2016,Wednesday
3604,Airport,,No Cars Available,7/13/2016 18:43,,,18,7/13/2016,Wednesday
3603,Airport,,No Cars Available,7/13/2016 18:44,,,18,7/13/2016,Wednesday
3605,Airport,,No Cars Available,7/13/2016 18:44,,,18,7/13/2016,Wednesday
3600,Airport,,No Cars Available,7/13/2016 18:45,,,18,7/13/2016,Wednesday
3607,Airport,,No Cars Available,7/13/2016 18:45,,,18,7/13/2016,Wednesday
3608,Airport,,No Cars Available,7/13/2016 18:47,,,18,7/13/2016,Wednesday
3611,Airport,,No Cars Available,7/13/2016 18:48,,,18,7/13/2016,Wednesday
3609,City,,No Cars Available,7/13/2016 18:49,,,18,7/13/2016,Wednesday
3610,Airport,,No Cars Available,7/13/2016 18:49,,,18,7/13/2016,Wednesday
3616,Airport,,No Cars Available,7/13/2016 18:49,,,18,7/13/2016,Wednesday
3606,Airport,,No Cars Available,7/13/2016 18:50,,,18,7/13/2016,Wednesday
3614,City,,No Cars Available,7/13/2016 18:51,,,18,7/13/2016,Wednesday
3618,Airport,,No Cars Available,7/13/2016 18:52,,,18,7/13/2016,Wednesday
3612,Airport,,No Cars Available,7/13/2016 18:53,,,18,7/13/2016,Wednesday
3623,Airport,,No Cars Available,7/13/2016 18:54,,,18,7/13/2016,Wednesday
3619,Airport,,No Cars Available,7/13/2016 18:55,,,18,7/13/2016,Wednesday
3627,Airport,,No Cars Available,7/13/2016 18:57,,,18,7/13/2016,Wednesday
3635,Airport,,No Cars Available,7/13/2016 18:58,,,18,7/13/2016,Wednesday
3629,Airport,,No Cars Available,7/13/2016 18:58,,,18,7/13/2016,Wednesday
3626,Airport,,No Cars Available,7/13/2016 19:00,,,19,7/13/2016,Wednesday
3633,City,,No Cars Available,7/13/2016 19:00,,,19,7/13/2016,Wednesday
3637,Airport,,No Cars Available,7/13/2016 19:05,,,19,7/13/2016,Wednesday
3639,Airport,,No Cars Available,7/13/2016 19:05,,,19,7/13/2016,Wednesday
3628,Airport,,No Cars Available,7/13/2016 19:06,,,19,7/13/2016,Wednesday
3642,Airport,,No Cars Available,7/13/2016 19:07,,,19,7/13/2016,Wednesday
3636,Airport,,No Cars Available,7/13/2016 19:07,,,19,7/13/2016,Wednesday
3647,Airport,,No Cars Available,7/13/2016 19:09,,,19,7/13/2016,Wednesday
3655,Airport,,No Cars Available,7/13/2016 19:11,,,19,7/13/2016,Wednesday
3643,Airport,,No Cars Available,7/13/2016 19:12,,,19,7/13/2016,Wednesday
3654,Airport,,No Cars Available,7/13/2016 19:15,,,19,7/13/2016,Wednesday
3652,Airport,,No Cars Available,7/13/2016 19:16,,,19,7/13/2016,Wednesday
3650,Airport,,No Cars Available,7/13/2016 19:17,,,19,7/13/2016,Wednesday
3665,Airport,,No Cars Available,7/13/2016 19:21,,,19,7/13/2016,Wednesday
3663,Airport,,No Cars Available,7/13/2016 19:22,,,19,7/13/2016,Wednesday
3664,Airport,,No Cars Available,7/13/2016 19:22,,,19,7/13/2016,Wednesday
3659,Airport,,No Cars Available,7/13/2016 19:24,,,19,7/13/2016,Wednesday
3677,Airport,,No Cars Available,7/13/2016 19:24,,,19,7/13/2016,Wednesday
3670,Airport,,No Cars Available,7/13/2016 19:25,,,19,7/13/2016,Wednesday
3669,Airport,,No Cars Available,7/13/2016 19:25,,,19,7/13/2016,Wednesday
3675,Airport,,No Cars Available,7/13/2016 19:25,,,19,7/13/2016,Wednesday
3682,Airport,,No Cars Available,7/13/2016 19:31,,,19,7/13/2016,Wednesday
3674,Airport,,No Cars Available,7/13/2016 19:31,,,19,7/13/2016,Wednesday
3678,Airport,,No Cars Available,7/13/2016 19:33,,,19,7/13/2016,Wednesday
3673,Airport,,No Cars Available,7/13/2016 19:35,,,19,7/13/2016,Wednesday
3687,Airport,,No Cars Available,7/13/2016 19:35,,,19,7/13/2016,Wednesday
3683,Airport,,No Cars Available,7/13/2016 19:36,,,19,7/13/2016,Wednesday
3685,Airport,,No Cars Available,7/13/2016 19:37,,,19,7/13/2016,Wednesday
3684,Airport,,No Cars Available,7/13/2016 19:38,,,19,7/13/2016,Wednesday
3692,Airport,,No Cars Available,7/13/2016 19:40,,,19,7/13/2016,Wednesday
3680,Airport,,No Cars Available,7/13/2016 19:40,,,19,7/13/2016,Wednesday
3689,Airport,,No Cars Available,7/13/2016 19:41,,,19,7/13/2016,Wednesday
3696,Airport,,No Cars Available,7/13/2016 19:43,,,19,7/13/2016,Wednesday
3693,Airport,,No Cars Available,7/13/2016 19:43,,,19,7/13/2016,Wednesday
3695,Airport,,No Cars Available,7/13/2016 19:43,,,19,7/13/2016,Wednesday
3709,Airport,,No Cars Available,7/13/2016 19:44,,,19,7/13/2016,Wednesday
3708,Airport,,No Cars Available,7/13/2016 19:45,,,19,7/13/2016,Wednesday
3699,Airport,,No Cars Available,7/13/2016 19:45,,,19,7/13/2016,Wednesday
3691,Airport,,No Cars Available,7/13/2016 19:46,,,19,7/13/2016,Wednesday
3705,Airport,,No Cars Available,7/13/2016 19:47,,,19,7/13/2016,Wednesday
3707,Airport,,No Cars Available,7/13/2016 19:48,,,19,7/13/2016,Wednesday
3706,Airport,,No Cars Available,7/13/2016 19:49,,,19,7/13/2016,Wednesday
3702,Airport,,No Cars Available,7/13/2016 19:50,,,19,7/13/2016,Wednesday
3700,Airport,,No Cars Available,7/13/2016 19:50,,,19,7/13/2016,Wednesday
3712,Airport,,No Cars Available,7/13/2016 19:51,,,19,7/13/2016,Wednesday
3698,Airport,,No Cars Available,7/13/2016 19:51,,,19,7/13/2016,Wednesday
3710,Airport,,No Cars Available,7/13/2016 19:51,,,19,7/13/2016,Wednesday
3714,Airport,,No Cars Available,7/13/2016 19:53,,,19,7/13/2016,Wednesday
3720,Airport,,No Cars Available,7/13/2016 19:55,,,19,7/13/2016,Wednesday
3719,Airport,,No Cars Available,7/13/2016 19:58,,,19,7/13/2016,Wednesday
3717,Airport,,No Cars Available,7/13/2016 19:58,,,19,7/13/2016,Wednesday
3715,Airport,,No Cars Available,7/13/2016 19:59,,,19,7/13/2016,Wednesday
3713,Airport,,No Cars Available,7/13/2016 19:59,,,19,7/13/2016,Wednesday
3716,Airport,,No Cars Available,7/13/2016 20:01,,,20,7/13/2016,Wednesday
3726,Airport,,No Cars Available,7/13/2016 20:04,,,20,7/13/2016,Wednesday
3724,Airport,,No Cars Available,7/13/2016 20:04,,,20,7/13/2016,Wednesday
3721,Airport,,No Cars Available,7/13/2016 20:04,,,20,7/13/2016,Wednesday
3729,Airport,,No Cars Available,7/13/2016 20:05,,,20,7/13/2016,Wednesday
3731,Airport,,No Cars Available,7/13/2016 20:06,,,20,7/13/2016,Wednesday
3733,Airport,,No Cars Available,7/13/2016 20:10,,,20,7/13/2016,Wednesday
3730,Airport,,No Cars Available,7/13/2016 20:11,,,20,7/13/2016,Wednesday
3735,Airport,,No Cars Available,7/13/2016 20:11,,,20,7/13/2016,Wednesday
3734,Airport,,No Cars Available,7/13/2016 20:12,,,20,7/13/2016,Wednesday
3737,Airport,,No Cars Available,7/13/2016 20:19,,,20,7/13/2016,Wednesday
3736,Airport,,No Cars Available,7/13/2016 20:20,,,20,7/13/2016,Wednesday
3746,Airport,,No Cars Available,7/13/2016 20:22,,,20,7/13/2016,Wednesday
3747,Airport,,No Cars Available,7/13/2016 20:25,,,20,7/13/2016,Wednesday
3751,Airport,,No Cars Available,7/13/2016 20:29,,,20,7/13/2016,Wednesday
3750,Airport,,No Cars Available,7/13/2016 20:30,,,20,7/13/2016,Wednesday
3752,Airport,,No Cars Available,7/13/2016 20:31,,,20,7/13/2016,Wednesday
3754,Airport,,No Cars Available,7/13/2016 20:32,,,20,7/13/2016,Wednesday
3749,Airport,,No Cars Available,7/13/2016 20:32,,,20,7/13/2016,Wednesday
3757,Airport,,No Cars Available,7/13/2016 20:33,,,20,7/13/2016,Wednesday
3765,Airport,,No Cars Available,7/13/2016 20:35,,,20,7/13/2016,Wednesday
3756,Airport,,No Cars Available,7/13/2016 20:35,,,20,7/13/2016,Wednesday
3764,Airport,,No Cars Available,7/13/2016 20:35,,,20,7/13/2016,Wednesday
3770,Airport,,No Cars Available,7/13/2016 20:39,,,20,7/13/2016,Wednesday
3778,Airport,,No Cars Available,7/13/2016 20:40,,,20,7/13/2016,Wednesday
3772,Airport,,No Cars Available,7/13/2016 20:40,,,20,7/13/2016,Wednesday
3760,Airport,,No Cars Available,7/13/2016 20:40,,,20,7/13/2016,Wednesday
3779,Airport,,No Cars Available,7/13/2016 20:42,,,20,7/13/2016,Wednesday
3773,Airport,,No Cars Available,7/13/2016 20:43,,,20,7/13/2016,Wednesday
3769,Airport,,No Cars Available,7/13/2016 20:44,,,20,7/13/2016,Wednesday
3781,Airport,,No Cars Available,7/13/2016 20:44,,,20,7/13/2016,Wednesday
3785,City,,No Cars Available,7/13/2016 20:45,,,20,7/13/2016,Wednesday
3776,Airport,,No Cars Available,7/13/2016 20:45,,,20,7/13/2016,Wednesday
3775,Airport,,No Cars Available,7/13/2016 20:46,,,20,7/13/2016,Wednesday
3783,Airport,,No Cars Available,7/13/2016 20:48,,,20,7/13/2016,Wednesday
